country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
OECD (GCP),2001,,5443903.5,56045613056.0,0.343,0.049,13430.277,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,14720.727,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2002,,5443903.5,56045613056.0,0.343,0.049,13519.277,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,14913.668,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2003,,5443903.5,56045613056.0,0.343,0.049,13758.043,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,15365.223,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2004,,5443903.5,56045613056.0,0.343,0.049,13899.296,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,15664.648,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2005,,5443903.5,56045613056.0,0.343,0.049,13954.725,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,15967.615,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2006,,5443903.5,56045613056.0,0.343,0.049,13896.646,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,16074.89,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2007,,5443903.5,56045613056.0,0.343,0.049,14040.573,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,16091.712,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2008,,5443903.5,56045613056.0,0.343,0.049,13663.067,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,15667.609,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2009,,5443903.5,56045613056.0,0.343,0.049,12802.131,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,14426.045,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2010,,5443903.5,56045613056.0,0.343,0.049,13247.229,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,15035.255,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2011,,5443903.5,56045613056.0,0.343,0.049,13101.23,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,14863.579,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2012,,5443903.5,56045613056.0,0.343,0.049,12944.13,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,14552.05,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2013,,5443903.5,56045613056.0,0.343,0.049,12999.101,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,14431.98,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2014,,5443903.5,56045613056.0,0.343,0.049,12799.683,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,14292.535,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2015,,5443903.5,56045613056.0,0.343,0.049,12680.914,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,14094.403,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2016,,5443903.5,56045613056.0,0.343,0.049,12542.103,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,13907.252,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2017,,5443903.5,56045613056.0,0.343,0.049,12526.735,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,13883.757,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2018,,5443903.5,56045613056.0,0.343,0.049,12593.786,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,14044.48,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2019,,5443903.5,56045613056.0,0.343,0.049,12250.415,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,13671.883,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2020,,5443903.5,56045613056.0,0.343,0.049,11175.48,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,12571.151,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2021,,5443903.5,56045613056.0,0.343,0.049,11800.858,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,13442.951,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (GCP),2022,,5443903.5,56045613056.0,0.343,0.049,11767.842,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,0.081,0.0,0.001,0.001,0.0,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),1990,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,46.978,0.1,0.329,0.45,0.022,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),1991,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,46.761,0.1,0.335,0.456,0.022,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),1992,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,46.566,0.1,0.34,0.462,0.022,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),1993,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,46.384,0.1,0.346,0.468,0.023,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),1994,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,46.202,0.1,0.351,0.475,0.023,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),1995,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,46.015,0.1,0.357,0.481,0.024,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),1996,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,45.846,0.1,0.363,0.487,0.024,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),1997,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,45.661,0.101,0.369,0.494,0.024,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),1998,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,45.519,0.101,0.375,0.5,0.025,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),1999,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,45.373,0.101,0.381,0.507,0.025,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),2000,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,45.222,0.101,0.387,0.513,0.026,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),2001,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,45.061,0.101,0.393,0.52,0.026,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),2002,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,44.883,0.101,0.399,0.526,0.026,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),2003,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,44.676,0.1,0.405,0.533,0.027,33.980000000000004,26.69,1.7725,11.889
OECD (Jones et al. 2023),2004,,5443903.5,56045613056.0,0.343,0.049,7.077,0.022,1.801,25.381,0.003,0.0,3.8594999999999997,0.416,0.251,2.715,0.251,0.207,0.0375,0.005,38.448,3.9645,0.302,8.979,221.237,1544.8835,3.8285,0.0,0.541,696.468,137.221,17.636,12843.79,1.251,0.0,0.0,0.032,0.007,4.496,5.365,1.194,0.21,8.5,1.033,3.23,0.344,3.9095,1.422,0.0795,1.1099999999999999,48.071,0.033,0.023,0.072,0.0,0.039,0.018,0.08,0.001,0.0,0.0,0.099,0.032,0.304,0.0,0.001,0.023,0.037,0.4445,44.461,0.1,0.412,0.539,0.027,33.980000000000004,26.69,1.7725,11.889
